Waktu(s),Raw_Ticks,Ticks_Bersih,Speed_Ticks,Kecepatan_Final_m_s
0.07893228530883789,364,0,0.0,0.0
0.1807241439819336,364,0,0.0,0.0
0.2820394039154053,364,0,0.0,0.0
0.38468146324157715,364,0,0.0,0.0
0.48720645904541016,364,0,0.0,0.0
0.5888011455535889,365,1,0.0,0.0
0.6909551620483398,365,1,0.0,0.0
0.7934167385101318,366,2,0.0,0.0
0.8934354782104492,366,2,0.0,0.0
0.9960732460021973,367,3,0.0,0.0
1.0984678268432617,367,3,2.9425163496359654,0.09341312403554337
1.1983575820922852,368,4,3.9306884485120883,0.12478363548646478
1.3016400337219238,368,4,3.923104677523638,0.12454288109266543
1.4022870063781738,369,5,4.913495247469218,0.1559838201261578
1.5039336681365967,369,5,4.917739935837173,0.1561185720030869
1.6061911582946777,370,6,4.914536153671118,0.15601686473444332
1.7072410583496094,370,6,4.919875419109222,0.15618636505504138
1.8084583282470703,371,7,4.925906534820722,0.15637782885441867
1.9111676216125488,371,7,4.912884035760017,0.15596441659923752
2.012687921524048,372,8,4.918284302194822,0.15613585345747683
2.114516496658325,372,8,4.9210241089239135,0.15622283136189857
2.216662883758545,373,9,4.910118794254009,0.1558766312423878
2.3175647258758545,373,9,4.921624642668308,0.15624189590614812
2.4205403327941895,374,10,4.910369424079062,0.1558845877368139
2.5218253135681152,374,10,4.91211419451265,0.1559399772189986
2.623539686203003,375,11,4.914736555701349,0.15602322669729504
2.7257702350616455,375,11,4.909039538897398,0.1558423692018368
2.826113700866699,376,12,4.913254658233756,0.15597618238028882
2.9287757873535156,376,12,4.91348258429046,0.15598341812088495
3.0308892726898193,377,13,4.910620079491487,0.15589254504353675
3.131652593612671,377,13,4.915763008482065,0.15605581246727165
3.233680486679077,378,14,4.916335750376083,0.15607399473143915
3.3351528644561768,378,14,4.913579286582191,0.15598648803183826
3.437845230102539,378,14,3.9319578727906017,0.12482393462961046
3.5387909412384033,379,15,4.916587015290016,0.15608197138739688
3.640403985977173,379,15,3.933661552370694,0.12487801964156006
3.7428781986236572,380,16,4.915898979386132,0.15606012899959215
3.8440825939178467,380,16,3.9293931546482153,0.12474251508746226
3.944829225540161,381,17,4.921001014398927,0.15622209820310834
4.047638654708862,381,17,3.9341061531376305,0.12489213393750723
4.148792028427124,382,18,4.915746876840048,0.1560553003521642
4.251318693161011,382,18,3.930670030391605,0.1247830507848119
4.352860450744629,383,19,4.913002582829164,0.15596817999449467
4.4543867111206055,383,19,4.918638435681443,0.15614709577914312
4.557422876358032,384,20,4.908544320685171,0.15582664800447146
4.6591997146606445,384,20,4.907755165465013,0.15580159548285233
4.75947380065918,385,21,4.918376579623731,0.15613878289673497
4.861968278884888,385,21,4.9121429585306515,0.15594089036151407
4.963419675827026,386,22,4.908744234340555,0.15583299446337529
5.064926862716675,386,22,4.9150279740209095,0.1560324780632678
5.167079448699951,386,22,3.92816401377942,0.12470349478144148
5.267357110977173,387,23,4.92107376288667,0.15622440767660026
5.368664026260376,387,23,3.9377691675963113,0.1250084199945125
5.472531080245972,387,23,3.928715928013419,0.12472101585071402
5.572747707366943,387,23,2.9547194241462122,0.09380052283894566
5.675574541091919,387,23,2.9516669657528705,0.09370361949479064
5.776810169219971,387,23,1.9659181189298944,0.062410036603548436
5.87749171257019,387,23,1.9694277193998986,0.06252145238006919
5.980801820755005,387,23,0.9829148319393702,0.031203614254747252
6.0828917026519775,387,23,0.9823521999674915,0.031185752940167986
6.184560775756836,387,23,0.9828190192861324,0.031200572586257563
6.286106586456299,387,23,0.0,0.0
6.38706636428833,387,23,0.0,0.0
6.48993992805481,387,23,0.0,0.0
6.591234445571899,387,23,0.0,0.0
6.692947626113892,387,23,0.0,0.0
6.794809818267822,387,23,0.0,0.0
6.897213697433472,387,23,0.0,0.0
6.998255968093872,387,23,0.0,0.0
