Waktu(s),Raw_Ticks,Ticks_Bersih,Speed_Ticks,Kecepatan_Final_m_s
0.10002350807189941,432,0,0.0,0.0
0.20212221145629883,432,0,0.0,0.0
0.3030855655670166,432,0,0.0,0.0
0.40540313720703125,432,0,0.0,0.0
0.5077507495880127,432,0,0.0,0.0
0.6082394123077393,433,1,0.0,0.0
0.7102303504943848,434,2,0.0,0.0
0.8130083084106445,435,3,0.0,0.0
0.9141888618469238,436,4,0.0,0.0
1.0149962902069092,438,6,0.0,0.0
1.1174323558807373,440,8,7.863112275098996,0.24962236228529275
1.218902587890625,442,10,9.834965575425716,0.3122208171574648
1.3217308521270752,445,13,12.76204795871652,0.4051439744974147
1.4227819442749023,448,16,15.726688907657394,0.49925946606249166
1.525130271911621,451,19,18.675429948310356,0.5928701991390606
1.6269476413726807,454,22,20.614342164758614,0.6544229063624271
1.7287652492523193,457,25,22.581455017444807,0.7168708709838029
1.8297295570373535,460,28,24.588843828893747,0.780597436192061
1.9324839115142822,463,31,26.514908433287545,0.8417422831231465
2.03255558013916,466,34,27.51682410748197,0.8735490981161227
2.1346840858459473,470,38,29.49122534402178,0.9362284397713155
2.235795259475708,473,41,30.48502645975283,0.9677776499913134
2.338663339614868,476,44,30.48383288115979,0.9677397586452987
2.44094181060791,480,48,31.429249038513774,0.9977529399766584
2.5419766902923584,483,51,31.4698458110891,0.9990417251188347
2.6428158283233643,486,54,31.500149735030018,1.000003753488263
2.7455687522888184,489,57,31.471174031597855,0.9990838908071056
2.8463265895843506,492,60,31.477565815657293,0.9992868043838565
2.9481098651885986,496,64,32.492277181981315,1.031499831419179
3.0510103702545166,499,67,32.4020273852924,1.0286347613734925
3.1532983779907227,502,70,31.415227772448972,0.9973078208641651
3.2550783157348633,505,73,31.39461585621013,0.9966534749712469
3.3562772274017334,508,76,31.44611171688555,0.9982882625642487
3.4573378562927246,512,80,31.483790335330795,0.9994844079854115
3.5600571632385254,515,83,31.43169999852464,0.9978307481531633
3.6613826751708984,518,86,31.41669110774619,0.9973542759065106
3.763566732406616,521,89,31.43424704663669,0.9979116067425284
3.8654446601867676,524,92,31.399698350049164,0.9968148238206609
3.9665234088897705,528,96,31.42142030407797,0.9975044089732593
4.068572282791138,531,99,31.447717928267437,0.9983392533507781
4.168930768966675,534,102,31.507463019420072,1.0002359210145098
4.271475315093994,537,105,31.48376079443069,0.9994834701799968
4.374255895614624,540,108,31.434843380537142,0.9979305379585323
4.47501802444458,543,111,30.46143667739653,0.9670287687606304
4.576523065567017,547,115,31.48162661107993,0.9994157183953435
4.679059743881226,550,118,31.444159433161524,0.9982262853651458
4.77998423576355,553,121,31.483125678486683,0.9994633077892383
4.882437229156494,556,124,31.46532332327451,0.9988981542206727
4.983624458312988,560,128,31.46196734154065,0.9987916152245496
5.0850889682769775,563,131,31.480053851458166,0.9993657895683911
5.188098430633545,566,134,31.398170491068495,0.9967663204094606
5.2890589237213135,569,137,31.447047425583786,0.998317967572583
5.391298532485962,572,140,31.46377431966817,0.9988489795521858
5.492973804473877,574,142,30.45318923294273,0.966766945389
5.5946033000946045,577,145,29.467225649381824,0.9354665454652755
5.6970179080963135,579,147,28.488400623380127,0.9043927661898256
5.798527956008911,581,149,27.490228886056027,0.8727048062167347
5.89953351020813,582,150,25.56296830927065,0.8115219919461062
6.0020952224731445,584,152,23.564741222386193,0.7480862748458722
6.103336572647095,585,153,21.60574687883414,0.6858960404154687
6.205284118652344,586,154,19.662093397081275,0.6241928169837422
6.306442737579346,587,155,17.69243795194854,0.5616641352225584
6.40670371055603,587,155,14.772428114370832,0.4689655029188165
6.509232521057129,587,155,12.792018201533468,0.4060954098258815
6.612344980239868,587,155,9.825675999211004,0.31192591027095257
6.712869882583618,587,155,7.875163115214261,0.25000492825559195
6.815022945404053,587,155,5.902636080449604,0.18738508500995313
6.916332244873047,587,155,4.917394002902388,0.15610759001613925
7.01848578453064,587,155,2.9516212684295824,0.09370216878756553
