Waktu(s),Raw_Ticks,Ticks_Bersih,Speed_Ticks,Kecepatan_Final_m_s
0.05975818634033203,1418,0,0.0,0.0
0.16083264350891113,1420,2,0.0,0.0
0.26286792755126953,1424,6,0.0,0.0
0.3640260696411133,1428,10,0.0,0.0
0.46533846855163574,1433,15,0.0,0.0
0.568192720413208,1438,20,0.0,0.0
0.669590950012207,1443,25,0.0,0.0
0.7711589336395264,1448,30,0.0,0.0
0.8728313446044922,1453,35,0.0,0.0
0.9747989177703857,1458,40,0.0,0.0
1.0775964260101318,1463,45,44.211347389147605,1.40353343421588
1.179800271987915,1468,50,47.106501382824895,1.4954429928991593
1.279831886291504,1473,55,48.18263182177943,1.52960582981421
1.3819825649261475,1478,60,49.11801263766158,1.5593004291952046
1.483673095703125,1483,65,49.09977395137906,1.5587214238604798
1.5847175121307373,1488,70,49.18719189870377,1.5614965940162502
1.6878087520599365,1493,75,49.105407408361366,1.55890026358584
1.7899198532104492,1498,80,49.07922854074416,1.5580691892544642
1.8904807567596436,1503,85,49.132834356098435,1.559770959468701
1.992898941040039,1507,89,48.12886639824965,1.5278989926788336
2.0934650897979736,1512,94,48.23458164099189,1.5312550287749287
2.1957600116729736,1517,99,48.230257643073244,1.5311177591370033
2.2983365058898926,1522,104,48.109747424927164,1.527292041751738
2.398146390914917,1527,109,48.22057107998405,1.5308102495051736
2.5009028911590576,1532,114,48.170040062617026,1.5292060918278403
2.6030783653259277,1537,119,48.11653928591078,1.5275076561705239
2.7043962478637695,1542,124,48.20047482607964,1.5301722738287244
2.806422472000122,1547,129,48.20449952046677,1.5303000417767383
2.908411741256714,1552,134,48.136858732332875,1.5281527173166396
3.0102145671844482,1557,139,49.14895506864301,1.5602827276091413
3.11297345161438,1562,144,49.04324660066303,1.5569269065846487
3.212852954864502,1566,148,48.176521455594084,1.52941185012929
3.315354824066162,1571,153,48.180056469255575,1.5295240726729877
3.418125629425049,1576,158,48.040193515677394,1.5250839833486947
3.5186948776245117,1581,163,48.14343269705353,1.5283614144006614
3.620856523513794,1586,168,48.144086808900994,1.5283821798353712
3.7235147953033447,1591,173,48.08076560190881,1.5263719847981971
3.8227052688598633,1596,178,48.21492615186181,1.5306310456170051
3.9265291690826416,1601,183,48.12804364289672,1.5278728734873994
4.027527570724487,1606,188,48.16610013780432,1.529081014974736
4.1291844844818115,1611,193,48.218331050527205,1.5307391375300368
4.230891227722168,1615,197,48.13178571612581,1.5279916693441302
4.33241605758667,1620,202,48.17802349066918,1.529459533734784
4.434367656707764,1625,207,48.21686043729067,1.5306924514422298
4.53647780418396,1630,212,48.14386125108371,1.5283750192769037
4.637758255004883,1635,217,48.18558026069148,1.529699430955912
4.7394890785217285,1640,222,48.2295672335118,1.5310958413950657
4.841319561004639,1645,227,48.10456752656249,1.527127600698253
4.9443957805633545,1650,232,48.139903055390164,1.5282493623964164
5.045799970626831,1655,237,48.12071897922333,1.5276403447144238
5.146960973739624,1660,242,48.14416575463636,1.528384686046686
5.248371601104736,1663,245,47.17535714268977,1.4976288878518296
5.351094484329224,1665,247,44.174882689817345,1.4023758258709416
5.452197313308716,1666,248,40.281789525488705,1.2787856902761645
5.5542566776275635,1666,248,35.37114096129331,1.1228922409572175
5.6552276611328125,1666,248,30.467746561514076,0.9672290823418259
5.75597620010376,1665,247,24.59450736679351,0.7807772308662269
5.859664440155029,1665,247,19.639711859390978,0.6234822926882261
5.960144519805908,1665,247,14.767431570907522,0.46880688265003023
6.062881231307983,1665,247,9.832056086947144,0.31212845253622407
6.164220571517944,1665,247,4.915166208232319,0.15603686644654322
6.265487909317017,1665,247,1.9663434592994296,0.062423539458919694
6.366748571395874,1665,247,0.0,0.0
6.4699015617370605,1665,247,-0.9826037392929373,-0.03119373830759359
6.5705037117004395,1665,247,-0.9840127119409523,-0.031238467553277475
6.6722092628479,1665,247,-0.9833019577871918,-0.031215903951912195
6.7748188972473145,1665,247,0.0,0.0
6.877388954162598,1665,247,0.0,0.0
6.9787468910217285,1665,247,0.0,0.0
