Waktu(s),Raw_Ticks,Ticks_Bersih,Speed_Ticks,Kecepatan_Final_m_s
0.015104293823242188,1112,0,0.0,0.0
0.11644411087036133,1112,0,0.0,0.0
0.21829724311828613,1113,1,0.0,0.0
0.32021474838256836,1114,2,0.0,0.0
0.42078447341918945,1115,3,0.0,0.0
0.5226583480834961,1116,4,0.0,0.0
0.625173807144165,1117,5,0.0,0.0
0.7265167236328125,1118,6,0.0,0.0
0.8284943103790283,1119,7,0.0,0.0
0.9294698238372803,1120,8,0.0,0.0
1.0314323902130127,1121,9,8.855408043888637,0.2811237837612887
1.1331613063812256,1123,11,10.819134414730629,0.3434642411300386
1.234255313873291,1124,12,10.827218481394018,0.34372087791033457
1.336984634399414,1125,13,10.818573751325435,0.34344644230957727
1.4379146099090576,1126,14,10.814741993547816,0.34332479932716903
1.540189504623413,1127,15,10.810479786589688,0.3431894913050763
1.6419296264648438,1128,16,10.818723425010136,0.3434511938503718
1.744168996810913,1130,18,11.791847093825403,0.37434397784058127
1.846567153930664,1131,19,11.786975829879673,0.37418933469536014
1.948237657546997,1132,20,11.77893490836228,0.37393406760086895
2.047960042953491,1133,21,11.804892830656348,0.37475812780201645
2.1506567001342773,1134,22,10.810859751832668,0.3432015536816799
2.25249981880188,1135,23,10.802906322358643,0.3429490641095975
2.3544039726257324,1136,24,10.811667900058255,0.3432272091552494
2.4563145637512207,1137,25,10.801257363081968,0.3428967162484002
2.5579168796539307,1139,27,11.790976929985957,0.37431635361933424
2.6595077514648438,1140,28,11.792706333973129,0.374371255278311
2.760934352874756,1141,29,10.818621950873501,0.3434479724524302
2.8616573810577393,1142,30,10.836475129045798,0.3440147394466879
2.9644534587860107,1143,31,10.824472505336297,0.34363370415440614
3.0663440227508545,1144,32,10.801426788144061,0.3429020948164214
3.167510509490967,1145,33,10.817680868953158,0.343418096865787
3.2694756984710693,1146,34,10.816382394023124,0.34337687548065815
3.3723113536834717,1147,35,10.806484170072093,0.3430626464631087
3.47247052192688,1148,36,10.825109975981137,0.3436539412974972
3.574291706085205,1149,37,9.838889885842901,0.3123453983159688
3.6769962310791016,1150,38,9.828121104418912,0.3120035325808828
3.7795169353485107,1152,40,10.799320731840051,0.3428352359529943
3.88091778755188,1153,41,10.792139015617924,0.3426072451898066
3.982180595397949,1154,42,10.80839805119034,0.34312340453308854
4.0844080448150635,1155,43,10.804821466627011,0.3430098622795411
4.18651819229126,1156,44,10.794815569762294,0.34269221507767383
4.287707567214966,1157,45,10.803040385653748,0.3429533200829639
4.388769626617432,1158,46,10.821890374554194,0.34355173183059745
4.4917097091674805,1159,47,10.792363694120162,0.3426143778335387
4.592483282089233,1161,49,11.785601337515411,0.37414570006076425
4.693739414215088,1162,50,11.802390415825425,0.37467868614079397
4.796067714691162,1163,51,10.820905579466583,0.3435204685257462
4.898174285888672,1164,52,10.813398604958465,0.34328215211301144
5.0002031326293945,1165,53,10.805261767499724,0.34302384007104625
5.100215673446655,1166,54,10.828822003254936,0.34377178331533126
5.203372240066528,1167,55,10.817678332565455,0.34341801634562297
5.306085824966431,1167,55,9.819534071828642,0.3117309286442721
5.406069040298462,1167,55,8.846952901932871,0.280855366824761
5.50791597366333,1167,55,7.872417519457905,0.24991776657271067
5.610332250595093,1167,55,5.89478418277285,0.1871358186663069
5.712650537490845,1167,55,4.907199348187708,0.155783950507567
5.814281702041626,1167,55,3.928447310381743,0.12471248831537883
5.915684461593628,1167,55,2.948373462625596,0.09359906394451219
6.017854690551758,1167,55,1.9653092302862472,0.06239070682466721
6.119837760925293,1167,55,0.9807555292106707,0.031135065030321953
6.220641613006592,1167,55,0.0,0.0
6.323508024215698,1167,55,0.0,0.0
6.424731969833374,1167,55,0.0,0.0
6.526010990142822,1167,55,0.0,0.0
6.627757549285889,1167,55,0.0,0.0
6.728816747665405,1167,55,0.0,0.0
6.830467462539673,1167,55,0.0,0.0
6.93359375,1167,55,0.0,0.0
