Waktu(s),Raw_Ticks,Ticks_Bersih,Speed_Ticks,Kecepatan_Final_m_s
0.023430347442626953,307,0,0.0,0.0
0.12433338165283203,307,0,0.0,0.0
0.226243257522583,307,0,0.0,0.0
0.32773733139038086,307,0,0.0,0.0
0.42912745475769043,307,0,0.0,0.0
0.5312156677246094,308,1,0.0,0.0
0.6332943439483643,308,1,0.0,0.0
0.7346503734588623,309,2,0.0,0.0
0.8378729820251465,310,3,0.0,0.0
0.9385905265808105,311,4,0.0,0.0
1.0403685569763184,311,4,3.933375658914583,0.12486894366790237
1.1418497562408447,312,5,4.913925834387162,0.15599748953845485
1.244666576385498,313,6,5.89145975830472,0.18703028148714165
1.3453612327575684,314,7,6.8787692492240335,0.21837340858586618
1.4464142322540283,314,7,6.881048839765539,0.21844577646719682
1.548715591430664,315,8,6.8796073954519805,0.2184000163760186
1.6507115364074707,316,9,7.863047783440663,0.24962031493310732
1.7523791790008545,316,9,6.8780602080651,0.2183508993652347
1.8545544147491455,317,10,6.88514590184348,0.21857584179992315
1.9571406841278076,318,11,6.8725137865162145,0.21817482266674376
2.058399200439453,319,12,7.858309621000813,0.24946989722829183
2.1592977046966553,319,12,6.879958832905369,0.21841117310941385
2.2611780166625977,320,13,6.886297313183027,0.2186123945043084
2.3620383739471436,321,14,6.885174964993869,0.2185767644386954
2.4645748138427734,321,14,6.875143397397245,0.21825830229377297
2.5661799907684326,322,15,6.879847594231357,0.2184076417264687
2.66768479347229,323,16,6.883170183061989,0.21851312063148592
2.7704412937164307,324,17,7.858066697860593,0.24946218539028242
2.871190071105957,324,17,6.885455921431099,0.21858568368175169
2.97369122505188,325,18,6.886032438325013,0.21860398578706589
3.075176954269409,326,19,6.8844936601265045,0.21855513573437604
3.1773812770843506,327,20,7.8579010770576785,0.2494569275922731
3.279055595397949,327,20,6.8770549093900435,0.21831898515349635
3.37986159324646,328,21,6.877422195986939,0.2183306450338014
3.4818673133850098,329,22,7.864011583295718,0.2496509117233059
3.5844550132751465,330,23,7.85642368041808,0.24941002615855237
3.6855645179748535,330,23,6.877040412039734,0.2183185249206134
3.78737473487854,331,24,6.883439679199348,0.21852167605586253
3.8890371322631836,332,25,7.859726972050708,0.2495148924547218
3.989936351776123,333,26,7.872116470351144,0.24990820946776743
4.092866897583008,333,26,6.878322858539801,0.21835923746720454
4.194084644317627,334,27,6.884997360684351,0.21857112621228544
4.296462297439575,335,28,7.863128858839274,0.24962288875271163
4.397621393203735,336,29,7.860400853262069,0.2495362854876577
4.498212575912476,336,29,6.887423258698794,0.21864813877065195
4.600963592529297,337,30,6.886316695070254,0.2186130098017003
4.702379465103149,338,31,7.867704957124913,0.24976816156888754
4.803786993026733,339,32,7.870822036892039,0.24986711638317471
4.9064977169036865,339,32,6.87987338838614,0.21840846058770644
5.0075743198394775,340,33,6.878674164763677,0.2183703900345877
5.110105991363525,341,34,7.864424449387219,0.24966401857024667
5.211482524871826,341,34,6.880297407526488,0.2184219214993359
5.312688827514648,342,35,6.88822796181367,0.2186736848757368
5.4156622886657715,342,35,5.893672863973613,0.18710053873970633
5.516865015029907,342,35,5.890134622559238,0.18698821372776558
5.6184470653533936,342,35,4.914084733113305,0.156002533937415
5.721047639846802,342,35,3.9266957574350445,0.12465688351553293
5.823500394821167,342,35,2.9420031106002638,0.09339683074911598
5.9244606494903564,342,35,2.9470621217777775,0.09355743411795733
6.026150941848755,342,35,1.9635243503377635,0.06233404402582265
6.127245187759399,342,35,0.9831496058193363,0.031211067386340653
6.229924201965332,342,35,0.9818922600004588,0.03117115168597457
6.331403970718384,342,35,0.0,0.0
6.432318687438965,342,35,0.0,0.0
6.533204793930054,342,35,0.0,0.0
6.636603593826294,342,35,0.0,0.0
6.736708641052246,342,35,0.0,0.0
6.839765548706055,342,35,0.0,0.0
6.940751552581787,342,35,0.0,0.0
