Waktu(s),Raw_Ticks,Ticks_Bersih,Speed_Ticks,Kecepatan_Final_m_s
0.05117607116699219,1167,0,0.0,0.0
0.15178728103637695,1167,0,0.0,0.0
0.2544901371002197,1167,0,0.0,0.0
0.3566915988922119,1168,1,0.0,0.0
0.45665764808654785,1169,2,0.0,0.0
0.5593950748443604,1170,3,0.0,0.0
0.6617937088012695,1170,3,0.0,0.0
0.7622172832489014,1171,4,0.0,0.0
0.8649859428405762,1172,5,0.0,0.0
0.966214656829834,1172,5,0.0,0.0
1.0674057006835938,1173,6,5.904177388386196,0.1874340153717082
1.1706068515777588,1174,7,6.870696443611041,0.21811712929887614
1.2715880870819092,1174,7,6.882326328674656,0.21848633163010567
1.3729472160339355,1175,8,6.88803080831956,0.21866742604091277
1.4754111766815186,1176,9,6.871141844930987,0.21813126900917915
1.5760598182678223,1176,9,5.9016505085008895,0.18735379704286925
1.6767652034759521,1177,10,6.896745412779923,0.21894407987411146
1.779996633529663,1178,11,6.877718631321219,0.21834005566992346
1.8820393085479736,1178,11,5.899395451906088,0.18728220801621068
1.9839351177215576,1179,12,6.878116603715151,0.2183526897015412
2.085315465927124,1180,13,6.876837455553128,0.21831208186398962
2.1874706745147705,1180,13,5.900495095469299,0.1873171173007684
2.289499282836914,1181,14,6.876827791257332,0.2183117750612553
2.391495704650879,1182,15,6.87252504738885,0.21817518015440646
2.4925453662872314,1183,16,6.882081117255056,0.21847854714837903
2.595186710357666,1183,16,6.868624559249582,0.21805135525793726
2.696162223815918,1184,17,6.8668044543288165,0.21799357420712262
2.797321081161499,1185,18,6.880794043920648,0.21843768771830493
2.8981802463531494,1185,18,6.88880817568449,0.21869210434527986
3.001004934310913,1186,19,6.88251670221993,0.21849237522867393
3.1034724712371826,1187,20,6.87516754635332,0.21825906892653252
3.20408296585083,1188,21,7.86927333869452,0.24981795141019628
3.3062055110931396,1188,21,6.884977986223069,0.21857051115063755
3.4078574180603027,1189,22,6.887311778518531,0.21864459972084932
3.509047746658325,1190,23,6.886358689533531,0.2186143429579315
3.610792398452759,1191,24,7.87707285787764,0.2500655549461836
3.713292121887207,1192,25,7.865268748042733,0.24969082167536463
3.815216541290283,1192,25,6.876934100005083,0.2183151499387614
3.917402744293213,1193,26,7.849120301179271,0.24917817308123716
4.019564390182495,1194,27,7.854229769193389,0.24934037825281335
4.12125825881958,1195,28,7.8602001497808685,0.24952991395494348
4.221993446350098,1195,28,6.876832623401834,0.21831192846251465
4.324572563171387,1196,29,7.85571369740791,0.24938748703791153
4.426143646240234,1197,30,7.856337224847939,0.2494072815400227
4.528497934341431,1197,30,6.866446330162371,0.21798220519733466
4.628668546676636,1198,31,6.877064574324208,0.21831929197649633
4.731662034988403,1199,32,6.873730174022143,0.21821343810450697
4.832978248596191,1200,33,7.860386122382813,0.24953581784116483
4.9344987869262695,1201,34,7.865530554311874,0.2496991329771848
5.037021636962891,1201,34,6.879895958430238,0.21840917709632635
5.1369829177856445,1202,35,6.891631445795067,0.2187817318782102
5.2390382289886475,1202,35,6.882686111264137,0.21849775328819132
5.341180086135864,1202,35,5.901982686989867,0.18736434238118033
5.442461013793945,1202,35,4.919723070397847,0.15618152859285006
5.5447211265563965,1202,35,4.920178990505001,0.15619600223257177
5.6461944580078125,1202,35,3.9311038229650643,0.12479682196384895
5.749571323394775,1202,35,2.947217432996184,0.09356236462789687
5.851288080215454,1202,35,1.9640387806329094,0.062350375129972345
5.952565908432007,1202,35,0.982253506547765,0.031182619818865352
6.053825616836548,1202,35,0.9834737272805077,0.031221356946247003
6.1565611362457275,1202,35,0.0,0.0
6.257397174835205,1202,35,0.0,0.0
6.359661817550659,1202,35,0.0,0.0
6.460707426071167,1202,35,0.0,0.0
6.562823534011841,1202,35,0.0,0.0
6.665003776550293,1202,35,0.0,0.0
6.764049291610718,1202,35,0.0,0.0
6.8667497634887695,1202,35,0.0,0.0
6.969369173049927,1202,35,0.0,0.0
